author,bookImage,bookname,classno,isbn,loanCnt,publication_year,publisher
이상권, http://image.aladin.co.kr/product/47/90/cover/8955820143_1.gif,보리밭은 재미있다,813,9788955820140,0,2011, 길벗어린이
이태준, https://bookthumb-phinf.pstatic.net/cover/014/626/01462670.jpg?type=m1&udate=20130128,엄마 마중,813,9788935657124,0,2004, 한길사
채인선, http://image.aladin.co.kr/product/3/2/cover/8986565501_3.jpg,내 짝꿍 최영대,813,9788986565508,44,1997, 재미마주
앤서니브라운, http://image.aladin.co.kr/product/50/21/cover/8984882712_2.jpg,숲 속으로,843,9788984882713,0,2004, 베틀북
메리폽어즈번, https://bookthumb-phinf.pstatic.net/cover/001/820/00182075.jpg?type=m1&udate=20161117,마법의 시간여행,843,9788949150567,35,0, 비룡소
이성, http://image.aladin.co.kr/product/50/21/cover/8987744485_1.jpg,"엄마, 사랑해요=I love mom",813,9788987744483,0,2004, 가람문학사
금나나저, http://image.aladin.co.kr/product/50/87/cover/893491632x_2.jpg,나나 너나 할 수 있다,818,9788934916321,0,2004, 김영사
호기심박스, http://image.aladin.co.kr/product/45/32/cover/8983893370_1.jpg,(지도 없이 떠나는)101일간의 세계 일주,909,9788983893376,0,2004, 영교출판
최창륵, https://bookthumb-phinf.pstatic.net/cover/014/706/01470639.jpg?type=m1&udate=20160419,(만화로 보는)중국 신화,219,9788957362631,0,0, 가나출판사
파울로코엘료, http://image.aladin.co.kr/product/41/31/cover/8982816593_1.gif,피에트라 강가에서 나는 울었네,879,9788982816598,0,2003, 문학동네
다이애나윈존스, https://bookthumb-phinf.pstatic.net/cover/001/571/00157150.jpg?type=m1&udate=20130629,(하울의)움직이는 성,843,9788989708827,0,0, 문학수첩 리틀북스
전동조, https://bookthumb-phinf.pstatic.net/cover/001/579/00157995.jpg?type=m1&udate=20130629,묵향,813,9788972324416,0,0, 명상
코믹컴, https://bookthumb-phinf.pstatic.net/cover/001/706/00170655.jpg?type=m1&udate=20131102,산에서 살아남기,400,9788937814198,16,2004, 대한교과서
백미숙, http://image.aladin.co.kr/product/50/20/cover/898750400x_2.jpg,오른쪽이와 동네한바퀴,813,9788987504001,0,2004, 느림보
신옥철,,(아름다운 예술을 창조한 사람들)피카소,990,9788980486557,0,2002, 중앙교연
김탁환, https://bookthumb-phinf.pstatic.net/cover/001/558/00155894.jpg?type=m1&udate=20130629,불멸의 이순신,813,9788982736841,0,2004, 황금가지
안네마리노르덴, http://image.aladin.co.kr/product/51/76/cover/8990794056_2.jpg,잔소리 없는 날,853,9788990794055,0,2006, 보물창고
공지영, https://bookthumb-phinf.pstatic.net/cover/015/335/01533566.jpg?type=m1&udate=20130206,우리들의 행복한 시간,0,9788971844298,78,2005, 푸른숲
토머스불핀치, https://bookthumb-phinf.pstatic.net/cover/015/272/01527278.jpg?type=m1&udate=20130522,(만화로 보는)그리스 로마 신화,219,9788990103192,933,0, 가나출판사
장세현, http://image.aladin.co.kr/product/49/24/cover/8990267439_1.jpg,1000년 동안 가장 많이 읽힌 우리 고전 16가지,813,9788990267436,0,2004, 아이앤북
에쿠니가오리, https://bookthumb-phinf.pstatic.net/cover/014/578/01457857.jpg?type=m1&udate=20130131,당신의 주말은 몇 개입니까,834,9788973818075,0,2004, 소담출판사
정재은, http://image.aladin.co.kr/product/45/34/cover/8955721161_1.gif,"똑같이 공부해도 일등하는 아이, 꼴찌하는 아이",373,9788955721164,0,2004, 글송이
지수현, http://image.aladin.co.kr/product/47/14/cover/8957512071_1.gif,내이름은 김삼순,813,9788957512074,0,2004, 눈과마음
에쿠니가오리, https://bookthumb-phinf.pstatic.net/cover/014/828/01482892.jpg?type=m1&udate=20130207,웨하스 의자,833,9788973818167,0,2004, 소담출판사
파울로코엘료, http://image.aladin.co.kr/product/43/58/cover/8982816860_1.gif,악마와 미스 프랭,879,9788982816864,0,2003, 문학동네
노경실, http://image.aladin.co.kr/product/50/16/cover/8972888370_3.jpg,연경이는 날마다 용감하다,813,9788972888376,0,2004, 작가정신
맬컴마일스, https://bookthumb-phinf.pstatic.net/cover/001/869/00186907.jpg?type=m1&udate=20130629,"미술, 공간, 도시",539,9788985846608,0,2000, 학고재
송언, https://bookthumb-phinf.pstatic.net/cover/014/707/01470711.jpg?type=m1&udate=20161207,슬픈 종 소리,813,9788958280422,0,2004, 사계절출판사
공병호, https://bookthumb-phinf.pstatic.net/cover/014/892/01489282.jpg?type=m1&udate=20161020,"(공병호의)10년 후, 세계",321,9788973376414,0,2005, 해냄출판사
이원복, https://bookthumb-phinf.pstatic.net/cover/001/830/00183054.jpg?type=m1&udate=20160418,(21세기)먼나라 이웃나라,909,9788934913924,0,0, 김영사
오진희, http://image.aladin.co.kr/product/48/86/cover/897057722x_2.jpg,짱뚱이의 아빠,813,9788970577227,0,2004, 파랑새어린이
스펜서존슨원작, http://image.aladin.co.kr/product/50/87/cover/8957576185_1.gif,(어린이를 위한)선물,199,9788957576182,0,2004, 랜덤하우스중앙
재키베일리, http://image.aladin.co.kr/product/51/56/cover/8989822440_1.gif,친구야! 어떻게 과학을 그렇게 잘 아니?,400,9788989822448,0,2004, 럭스미디어
봉현선엮음, http://image.aladin.co.kr/product/52/34/cover/8979230702_1.gif,영어 일기=Hi! my diary,746,9788979230703,0,2005, 글동산
강여울, http://image.aladin.co.kr/product/43/43/cover/8990267323_1.gif,세상에서 가장 좋은 친구가 되어 줄게!,470,9788990267320,0,2003, 아이앤북
문선, https://bookthumb-phinf.pstatic.net/cover/001/755/00175580.jpg?type=m1&udate=20130416,양파의 왕따 일기,813,9788970572529,16,2001, 파랑새어린이
와타야리사, http://image.aladin.co.kr/product/46/98/cover/8990462428_1.gif,발로 차 주고 싶은 등짝,833,9788990462428,0,2004, 황매
이상, https://bookthumb-phinf.pstatic.net/cover/001/805/00180587.jpg?type=m1&udate=20130629,황소와 도깨비,813,9788987721187,31,1999, 다림
고정욱씀, http://image.aladin.co.kr/product/43/41/cover/8939516486_2.jpg,네 손가락의 피아니스트,813,9788939516489,0,2003, 대교출판
나카야미와, http://image.aladin.co.kr/product/48/4/cover/8901044889_1.gif,누에콩과 콩알 친구들,833,9788901044880,0,2004, 웅진닷컴
이지현, http://image.aladin.co.kr/product/44/42/cover/8945119515_1.gif,몽실이,813,9788945119513,0,2003, 중앙
에쿠니가오리, https://bookthumb-phinf.pstatic.net/cover/000/360/00036045.jpg?type=m1&udate=20130519,반짝반짝 빛나는,833,9788973814558,0,2001, 소담출판사
울리케볼얀그림, http://image.aladin.co.kr/product/51/0/cover/895828028x_1.gif,가족 앨범,853,9788958280286,0,2004, 사계절출판사
조앤K.롤링저, https://bookthumb-phinf.pstatic.net/cover/019/378/01937847.jpg?type=m1&udate=20130207,해리포터와 혼혈왕자,843,9788983921963,892,2005, 문학수첩
조앤K.롤링, https://bookthumb-phinf.pstatic.net/cover/019/378/01937852.jpg?type=m1&udate=20130207,해리 포터와 혼혈왕자 2 (반양장),0,9788983921970,61,2005, 문학수첩
조앤K.롤링저, https://bookthumb-phinf.pstatic.net/cover/019/703/01970370.jpg?type=m1&udate=20130207,해리포터와 혼혈왕자,843,9788983921987,38,2005, 문학수첩
한비야, http://image.aladin.co.kr/product/58/28/cover/8971844426_3.jpg,지도 밖으로 행군하라=Marching off the map,816,9788971844427,88,2005, 푸른숲
조앤K.롤링저, https://bookthumb-phinf.pstatic.net/cover/019/840/01984025.jpg?type=m1&udate=20130207,해리포터와 혼혈왕자,843,9788983921994,38,2005, 문학수첩
호아킴데포사다, http://image.aladin.co.kr/product/59/32/cover/8947525472_2.jpg,마시멜로 이야기,325,9788947525473,0,2006, 한국경제신문
에쿠니가오리, https://bookthumb-phinf.pstatic.net/cover/019/303/01930327.jpg?type=m1&udate=20130201,도쿄타워=Tokyo tower,833,9788973818594,0,2005, 소담출판사
스튜디오시리얼, https://bookthumb-phinf.pstatic.net/cover/015/407/01540759.jpg?type=m1&udate=20130704,마법천자문,711,9788950906634,27,0, 아울북
토머스불핀치, https://bookthumb-phinf.pstatic.net/cover/015/519/01551982.jpg?type=m1&udate=20130522,(만화로 보는)그리스 로마 신화,219,9788990103208,944,0, 가나출판사
공지영, https://bookthumb-phinf.pstatic.net/cover/019/954/01995442.jpg?type=m1&udate=20140114,사랑 후에 오는 것들,813,9788973818693,84,2006, 소담출판사
오쿠다히데오, https://bookthumb-phinf.pstatic.net/cover/014/906/01490661.jpg?type=m1&udate=20130128,공중그네,833,9788956601021,45,2005, 은행나무
이외수, https://bookthumb-phinf.pstatic.net/cover/018/754/01875495.jpg?type=m1&udate=20130708,장외인간,813,9788973376735,0,2005, 해냄출판사
이외수, https://bookthumb-phinf.pstatic.net/cover/018/754/01875494.jpg?type=m1&udate=20130206,장외인간,813,9788973376728,0,2005, 해냄출판사
스튜디오시리얼, https://bookthumb-phinf.pstatic.net/cover/016/251/01625159.jpg?type=m1&udate=20130704,마법천자문,711,9788950906641,30,0, 아울북
김위찬, http://image.aladin.co.kr/product/54/92/cover/8970856579_2.jpg,블루오션 전략,325,9788970856575,0,2005, 교보문고
조엘오스틴, http://image.aladin.co.kr/product/11614/17/cover/8953105404_1.jpg,(믿는 대로 된다)긍정의 힘,234,9788953105409,0,2005, 두란노서원
한상복, http://image.aladin.co.kr/product/61/20/cover/8989313694_3.jpg,배려,325,9788989313694,0,2006, 위즈덤하우스
파울로코엘료, http://image.aladin.co.kr/product/57/26/cover/8982819991_2.jpg,오 자히르,879,9788982819995,0,2005, 문학동네
박현욱, http://image.aladin.co.kr/product/62/80/cover/8974563304_1.jpg,아내가 결혼했다,813,9788974563301,0,2006, 문이당
김시영, https://bookthumb-phinf.pstatic.net/cover/015/304/01530433.jpg?type=m1&udate=20140323,"와, 개똥참외다!",813,9788982819391,0,2005, 문학동네
스튜디오시리얼, https://bookthumb-phinf.pstatic.net/cover/019/928/01992838.jpg?type=m1&udate=20130708,마법천자문,711,9788950906658,60,0, 아울북
박민규, http://image.aladin.co.kr/product/56/58/cover/8982819924_2.jpg,카스테라,813,9788982819926,79,2005, 문학동네
이철환, https://bookthumb-phinf.pstatic.net/cover/015/007/01500774.jpg?type=m1&udate=20170624,행복한 붕어빵,818,9788990882257,0,2005, 반딧불이
무라카미하루키, http://image.aladin.co.kr/product/56/62/cover/8970126686_2.jpg,어둠의 저편 Afterdark,833,9788970126685,0,2005, 문학사상
이혜란, http://image.aladin.co.kr/product/58/87/cover/8943305796_2.jpg,우리 가족입니다,813,9788943305796,16,2005, 보림출판사
C.S.루이스, https://bookthumb-phinf.pstatic.net/cover/019/412/01941202.jpg?type=m1&udate=20180509,나니아 연대기,843,9788952744852,0,2005, 시공주니어
댄브라운, https://bookthumb-phinf.pstatic.net/cover/015/765/01576537.jpg?type=m1&udate=20130508,디지털 포트리스,843,9788957591246,0,2005, 대교베텔스만
김영주, http://image.aladin.co.kr/product/54/53/cover/8980401094_2.jpg,쥐포 반사,813,9788980401093,0,2005, 우리교육
미치앨봄, http://image.aladin.co.kr/product/54/95/cover/8984071854_1.jpg,천국에서 만난 다섯사람,843,9788984071858,0,2005, 세종서적
박진규, http://image.aladin.co.kr/product/60/93/cover/8954600735_1.jpg,수상한 식모들,813,9788954600736,0,2005, 문학동네
이덕일, http://image.aladin.co.kr/product/57/27/cover/8991147305_1.jpg,조선 왕 독살사건,911,9788991147300,0,2005, 다산북스
이치카와다쿠지, https://bookthumb-phinf.pstatic.net/cover/015/122/01512215.jpg?type=m1&udate=20111108,"지금, 만나러 갑니다",833,9788959241095,0,2005, 랜덤하우스중앙
이민규, http://image.aladin.co.kr/product/59/65/cover/8984053228_2.jpg,끌리는 사람은 1%가 다르다,189,9788984053229,18,2005, 더난출판
엔트리브원작, http://image.aladin.co.kr/product/56/5/cover/8991121306_1.jpg,(팡야)스펀지 과학,400,9788991121300,0,2005, 우리두리
스펜서존슨, https://bookthumb-phinf.pstatic.net/cover/029/253/02925371.jpg?type=m1&udate=20071116,(스펜서 존슨) 멘토,199,9788991204362,0,2007, 비즈니스북스
곰돌이co., https://bookthumb-phinf.pstatic.net/cover/014/689/01468983.jpg?type=m1&udate=20130704,인도에서 보물찾기,915,9788937813597,234,2004, 대한교과서
구성에듀코믹, https://bookthumb-phinf.pstatic.net/cover/029/115/02911533.jpg?type=m1&udate=20100414,(KBS 위기탈출) 넘버원,539,9788992693103,0,0, 밝은미래
윤문영, https://bookthumb-phinf.pstatic.net/cover/030/281/03028178.jpg?type=m1&udate=20170319,우리 독도에서 온 편지,911,9788989654360,0,2007, 계수나무
곰돌이co., https://bookthumb-phinf.pstatic.net/cover/030/839/03083908.jpg?type=m1&udate=20121204,스페인에서 보물찾기,927,9788937842016,53,2007, 대한교과서
윤태익, https://bookthumb-phinf.pstatic.net/cover/043/264/04326403.jpg?type=m1&udate=20071224,(어린이를 위한) 시크릿,199,9788952207746,0,2007, 살림출판사
황석영, http://image.aladin.co.kr/product/350/6/cover/scm6722601508.jpg,개밥바라기별,813,9788954606417,0,2008, 문학동네
베르나르베르베르, https://bookthumb-phinf.pstatic.net/cover/050/500/05050033.jpg?type=m1&udate=20100414,신,863,9788932908564,75,0, 열린책들
공지영, http://image.aladin.co.kr/product/317/56/cover/8984313173_2.jpg,아주 가벼운 깃털 하나,814,9788984313170,0,2009, 한겨레출판
공지영, http://image.aladin.co.kr/product/244/25/cover/8992525354_1.jpg,"괜찮다, 다 괜찮다",813,9788992525350,0,2008, 알마
스테프니메이어, https://bookthumb-phinf.pstatic.net/cover/047/125/04712527.jpg?type=m1&udate=20100604,뉴문,843,9788937832215,71,2008, 대한교과서
노희경, http://image.aladin.co.kr/product/288/7/cover/8995816767_3.jpg,"지금 사랑하지 않는 자, 모두 유죄",814,9788995816769,0,2008, 헤르메스미디어
타블로, http://image.aladin.co.kr/product/269/72/cover/8954606903_2.jpg,당신의 조각들,813,9788954606905,0,2008, 문학동네
파울로코엘료, http://image.aladin.co.kr/product/261/0/cover/8954606830_1.jpg,흐르는 강물처럼 =Like the flowing river,879,9788954606837,18,2008, 문학동네
허영만, https://bookthumb-phinf.pstatic.net/cover/044/756/04475616.jpg?type=m1&udate=20150715,식객,813,9788934928744,31,0, 김영사
조영선, https://bookthumb-phinf.pstatic.net/cover/043/916/04391625.jpg?type=m1&udate=20100111,Why? 빛과소리,420,9788930206570,0,2008, 예림당
남춘자, https://bookthumb-phinf.pstatic.net/cover/043/874/04387421.jpg?type=m1&udate=20140119,Why? 뇌,511,9788930206563,0,2008, 예림당
스테프니메이어, https://bookthumb-phinf.pstatic.net/cover/052/618/05261869.jpg?type=m1&udate=20170801,이클립스,843,9788937832468,111,2008, 북폴리오
허영만, https://bookthumb-phinf.pstatic.net/cover/047/022/04702264.jpg?type=m1&udate=20150715,식객,813,9788934930471,37,0, 김영사
빅뱅, http://image.aladin.co.kr/product/304/92/cover/8992647603_3.jpg,세상에 너를 소리쳐!,818,9788992647601,0,2009, 에스에이엠티유
남춘자, http://image.aladin.co.kr/product/246/73/cover/8930206646_1.jpg,Why?,495,9788930206648,0,2008, 예림당
스테프니메이어, http://image.aladin.co.kr/product/236/24/cover/8937832208_3.jpg,트와일라잇,843,9788937832208,36,2008, 대한교과서
기욤뮈소, http://image.aladin.co.kr/product/275/34/cover/8984370908_1.jpg,사랑을 찾아 돌아오다,863,9788984370906,92,2008, 밝은세상
스튜디오시리얼, https://bookthumb-phinf.pstatic.net/cover/045/476/04547621.jpg?type=m1&udate=20100414,마법천자문 16 - 서로를 생각하는 마음 정情,0,9788950908553,32,2008, 북이십일아울북
베른하르트슐링크, https://bookthumb-phinf.pstatic.net/cover/014/800/01480080.jpg?type=m1&udate=20150924,책 읽어주는 남자,853,9788957090343,0,2004, 이레
조영선, https://bookthumb-phinf.pstatic.net/cover/043/916/04391626.jpg?type=m1&udate=20160514,Why? 정보통신,567,9788930206587,0,2008, 예림당
조영선, http://image.aladin.co.kr/product/204/77/cover/8930206603_1.jpg,Why? 식품과 영양,594,9788930206600,0,2008, 예림당
전재운, https://bookthumb-phinf.pstatic.net/cover/047/421/04742187.jpg?type=m1&udate=20160819,Why? 유전과 혈액형,476,9788930206631,0,2008, 예림당
고경호, http://image.aladin.co.kr/product/302/97/cover/8993285551_2.jpg,4개의 통장,327,9788993285550,0,2009, 다산북스
고대영, https://bookthumb-phinf.pstatic.net/cover/045/212/04521227.jpg?type=m1&udate=20130115,손톱 깨물기,813,9788955820805,851,2008, 길벗어린이
구성에듀코믹, https://bookthumb-phinf.pstatic.net/cover/044/948/04494834.jpg?type=m1&udate=20100414,(KBS 위기탈출) 넘버원,539,9788992693035,0,0, 밝은미래
허영만, http://image.aladin.co.kr/product/170/54/cover/8934927860_1.jpg,식객,813,9788934927860,26,0, 김영사
김혜남, https://bookthumb-phinf.pstatic.net/cover/044/389/04438974.jpg?type=m1&udate=20171111,서른 살이 심리학에게 묻다,186,9788901078588,84,2008, 웅진씽크빅
